36,11,-76.575,43.009
36,43,-74.841,43.571
36,53,-75.664,42.91
36,65,-75.434,43.243
36,67,-76.196,43.007
36,77,-75.029,42.63
36,45,-76.053,43.997
36,49,-75.444,43.783
36,89,-75.074,44.488
36,21,-73.627,42.248
36,15,-76.747,42.155
36,109,-76.473,42.453
36,3,-78.026,42.248
36,9,-78.662,42.239
36,13,-79.408,42.304
36,101,-77.386,42.267
36,29,-78.778,42.753
36,37,-78.193,43.001
36,51,-77.77,42.727
36,55,-77.665,43.464
36,63,-78.792,43.457
36,69,-77.303,42.857
36,73,-78.23,43.502
36,99,-76.827,42.782
36,117,-77.063,43.459
36,121,-78.229,42.701
36,123,-77.104,42.638
37,13,-76.842,35.482
37,49,-77.083,35.118
37,79,-77.682,35.482
37,95,-76.154,35.408
37,101,-78.367,35.513
37,103,-77.356,35.032
37,107,-77.636,35.24
37,147,-77.373,35.593
37,191,-78.009,35.354
37,195,-77.922,35.7
37,35,-81.213,35.66
37,57,-80.207,35.795
37,59,-80.543,35.929
37,97,-80.875,35.806
37,105,-79.172,35.476
37,151,-79.806,35.71
37,159,-80.522,35.641
37,183,-78.651,35.79
37,15,-76.962,36.059
37,29,-76.162,36.342
37,41,-76.603,36.129
37,53,-75.941,36.372
37,65,-77.603,35.917
37,73,-76.702,36.442
37,83,-77.645,36.251
37,91,-76.982,36.364
37,117,-77.113,35.841
37,127,-77.988,35.966
37,131,-77.398,36.422
37,143,-76.403,36.181
37,187,-76.572,35.845
37,197,-80.665,36.159
37,1,-79.401,36.044
37,33,-79.34,36.394
37,67,-80.257,36.132
37,69,-78.283,36.088
37,77,-78.658,36.3
37,135,-79.119,36.062
37,145,-78.966,36.386
37,157,-79.783,36.382
37,169,-80.266,36.394
37,181,-78.405,36.365
37,185,-78.1,36.398
37,17,-78.539,34.592
37,47,-78.639,34.262
37,51,-78.829,35.05
37,61,-77.934,34.934
37,85,-78.872,35.369
37,133,-77.499,34.763
37,155,-79.101,34.639
37,163,-78.371,34.991
37,165,-79.477,34.84
37,7,-80.11,34.975
37,25,-80.553,35.388
37,45,-81.557,35.335
37,109,-81.227,35.489
37,123,-79.907,35.334
37,125,-79.493,35.308
37,153,-79.756,35.005
37,167,-80.254,35.31
37,179,-80.531,34.992
37,161,-81.92,35.403
38,27,-98.9,47.723
38,31,-98.873,47.471
38,43,-99.731,46.938
38,83,-100.33,47.581
38,93,-98.956,46.972
38,103,-99.682,47.581
38,3,-98.07,46.943
38,17,-97.252,46.927
38,39,-98.232,47.456
38,91,-97.719,47.451
38,97,-97.165,47.446
38,5,-99.351,48.072
38,9,-100.83,48.794
38,49,-100.63,48.234
38,69,-99.966,48.239
38,79,-99.84,48.768
38,19,-98.464,48.768
38,35,-97.451,47.926
38,63,-98.204,47.919
38,67,-97.545,48.767
38,71,-98.739,48.266
38,95,-99.248,48.682
38,99,-97.722,48.377
38,61,-102.36,48.21
38,75,-101.66,48.713
38,101,-101.54,48.217
38,29,-100.24,46.284
38,21,-98.497,46.108
38,45,-98.526,46.464
38,73,-97.648,46.449
38,77,-96.938,46.265
38,81,-97.63,46.108
39,41,-83.007,40.279
39,45,-82.628,39.753
39,47,-83.462,39.555
39,49,-83.007,39.969
39,83,-82.422,40.404
39,89,-82.481,40.094
39,97,-83.401,39.897
39,101,-83.169,40.588
39,117,-82.798,40.525
39,129,-83.053,39.649
39,141,-83.06,39.324
39,159,-83.367,40.296
39,19,-81.091,40.58
39,31,-81.93,40.297
39,67,-81.092,40.292
39,75,-81.93,40.565
39,157,-81.471,40.447
39,5,-82.27,40.843
39,33,-82.925,40.849
39,43,-82.526,41.554
39,77,-82.595,41.145
39,93,-82.18,41.439
39,123,-83.013,41.545
39,139,-82.543,40.774
39,143,-83.143,41.355
39,147,-83.128,41.12
39,175,-83.314,40.84
39,7,-80.746,41.907
39,29,-80.778,40.77
39,55,-81.174,41.499
39,99,-80.77,41.011
39,103,-81.9,41.116
39,133,-81.197,41.169
39,151,-81.366,40.814
39,155,-80.769,41.306
39,169,-81.887,40.83
39,3,-84.106,40.772
39,39,-84.486,41.322
39,51,-84.124,41.597
39,63,-83.666,41
39,69,-84.069,41.332
39,95,-83.469,41.682
39,125,-84.582,41.119
39,137,-84.13,41.025
39,161,-84.586,40.856
39,171,-84.584,41.565
39,173,-83.623,41.36
39,1,-83.478,38.834
39,15,-83.867,38.931
39,53,-82.302,38.817
39,71,-83.601,39.184
39,79,-82.614,39.013
39,87,-82.517,38.604
39,131,-83.053,39.071
39,145,-82.999,38.815
39,9,-82.046,39.333
39,73,-82.483,39.49
39,119,-81.944,39.966
39,163,-82.486,39.252
39,167,-81.491,39.451
39,17,-84.566,39.44
39,25,-84.15,39.052
39,27,-83.795,39.429
39,57,-83.895,39.687
39,61,-84.544,39.197
39,113,-84.291,39.754
39,135,-84.645,39.739
39,165,-84.17,39.426
39,11,-84.224,40.561
39,21,-83.768,40.133
39,23,-83.784,39.917
39,37,-84.621,40.132
39,65,-83.664,40.66
39,91,-83.766,40.388
39,107,-84.632,40.535
39,109,-84.228,40.053
39,149,-84.204,40.337
40,17,-97.98,35.543
40,51,-97.887,35.021
40,73,-97.935,35.949
40,81,-96.881,35.703
40,109,-97.409,35.555
40,119,-96.975,36.079
40,91,-95.672,35.369
40,101,-95.384,35.618
40,135,-94.751,35.502
40,3,-98.323,36.73
40,47,-97.788,36.378
40,71,-97.144,36.815
40,103,-97.236,36.385
40,35,-95.202,36.764
40,41,-94.808,36.393
40,97,-95.236,36.304
40,105,-95.613,36.79
40,113,-96.408,36.624
40,115,-94.803,36.836
40,117,-96.697,36.314
40,131,-95.601,36.378
40,143,-95.942,36.12
40,145,-95.514,35.963
40,147,-95.906,36.704
42,13,-78.311,40.498
42,21,-78.71,40.51
42,27,-77.848,40.909
42,37,-76.404,41.046
42,43,-76.793,40.413
42,61,-77.969,40.422
42,67,-77.4,40.531
42,87,-77.652,40.602
42,93,-76.665,41.029
42,99,-77.266,40.398
42,109,-77.073,40.755
42,119,-77.055,40.962
42,77,-75.591,40.614
42,95,-75.307,40.753
42,107,-76.218,40.704
42,39,-80.108,41.688
42,49,-80.096,42.118
42,85,-80.253,41.3
42,1,-77.218,39.869
42,55,-77.724,39.927
42,57,-78.123,39.911
42,133,-76.729,39.922
42,11,-75.927,40.414
42,17,-75.107,40.337
42,29,-75.75,39.974
42,71,-76.25,40.042
42,75,-76.465,40.372
42,51,-79.64,39.919
42,111,-79.028,39.981
42,125,-80.252,40.2
42,129,-79.467,40.311
42,5,-79.464,40.812
42,7,-80.351,40.684
42,19,-79.919,40.914
42,31,-79.42,41.198
42,63,-79.088,40.651
42,65,-79.012,41.138
42,73,-80.334,40.993
45,17,-80.78,33.675
45,27,-80.218,33.665
45,61,-80.251,34.159
45,63,-81.273,33.893
45,75,-80.803,33.436
45,79,-80.897,34.03
45,85,-80.382,33.916
45,25,-80.159,34.637
45,31,-79.962,34.332
45,33,-79.375,34.39
45,41,-79.71,34.029
45,43,-79.296,33.418
45,51,-78.977,33.909
45,67,-79.354,34.084
45,69,-79.678,34.602
45,89,-79.716,33.626
45,55,-80.591,34.338
45,91,-81.183,34.97
45,7,-82.639,34.521
45,73,-83.062,34.749
45,83,-81.991,34.933
45,5,-81.363,32.98
45,9,-81.053,33.203
45,11,-81.434,33.261
45,29,-80.655,32.835
45,35,-80.405,33.082
45,3,-81.633,33.55
45,37,-81.968,33.776
45,71,-81.6,34.29
46,3,-98.578,43.725
46,5,-98.279,44.418
46,15,-99.093,43.73
46,59,-99.005,44.547
46,73,-98.623,44.063
46,119,-100.13,44.722
46,11,-96.798,44.377
46,79,-97.123,44.028
46,87,-97.362,43.679
46,99,-96.796,43.667
46,101,-96.676,44.012
46,111,-98.092,44.021
46,13,-98.352,45.589
46,21,-100,45.786
46,49,-99.154,45.065
46,107,-99.962,45.053
46,115,-98.34,44.924
46,29,-97.199,44.966
46,37,-97.581,45.355
46,51,-96.772,45.173
46,57,-97.179,44.681
46,91,-97.581,45.737
46,109,-96.948,45.623
46,19,-103.5,44.896
46,31,-101.18,45.686
46,85,-99.842,43.895
46,23,-98.595,43.206
46,27,-96.98,42.916
46,67,-97.749,43.337
46,83,-96.722,43.279
46,125,-97.15,43.309
46,127,-96.651,42.831
46,135,-97.388,43.007
22,125,-91.421,30.873
22,7,-91.052,29.899
22,55,-92.064,30.207
24,43,-77.815,39.604
24,15,-75.942,39.562
24,41,-76.178,38.748
26,35,-84.838,43.991
26,133,-85.322,43.998
26,69,-82.849,44.329
26,119,-84.13,45.024
26,129,-84.128,44.333
26,137,-84.577,45.022
26,141,-83.384,45.49
26,9,-85.176,45.005
26,21,-86.742,41.793
26,139,-86.655,42.942
26,159,-86.306,42.282
27,35,-94.071,46.492
27,65,-93.298,45.948
27,5,-95.742,46.938
27,55,-91.502,43.667
27,157,-92.233,44.29
27,81,-96.272,44.408
27,117,-96.257,44.015
28,21,-90.915,31.973
29,53,-92.812,38.845
29,85,-93.323,37.937
29,113,-90.963,39.062
29,139,-91.465,38.935
29,189,-90.446,38.641
29,219,-91.159,38.762
29,1,-92.604,40.191
29,79,-93.565,40.113
29,115,-93.108,39.864
29,103,-92.147,40.137
29,127,-91.635,39.808
29,137,-92.006,39.498
29,163,-91.172,39.34
29,199,-92.143,40.448
29,205,-92.089,39.798
29,3,-94.804,39.989
29,5,-95.438,40.432
29,47,-94.422,39.316
29,87,-95.219,40.096
29,123,-90.345,37.473
29,181,-90.867,36.649
29,23,-90.403,36.715
29,133,-89.296,36.826
29,43,-93.188,36.97
29,83,-93.793,38.386
29,95,-94.343,39.005
29,185,-93.773,38.039
31,153,-96.109,41.115
31,177,-96.225,41.534
31,17,-99.924,42.36
31,149,-99.421,42.395
31,183,-98.521,41.923
31,43,-96.561,42.392
31,173,-96.534,42.154
31,69,-102.3,41.633
31,29,-101.69,40.53
31,57,-101.68,40.18
31,85,-101.05,40.537
34,21,-74.704,40.283
34,15,-75.146,39.723
36,17,-75.602,42.478
36,23,-76.076,42.594
36,75,-76.209,43.461
37,137,-76.665,35.148
37,3,-81.177,35.921
37,37,-79.251,35.705
37,139,-76.261,36.265
37,177,-76.165,35.87
37,171,-80.686,36.415
37,193,-81.166,36.209
37,81,-79.789,36.079
37,19,-78.228,34.039
37,93,-79.242,35.017
37,71,-81.177,35.293
37,23,-81.706,35.746
38,23,-103.51,48.815
38,105,-103.5,48.356
38,55,-101.42,47.653
38,65,-101.33,47.118
39,59,-81.498,40.057
39,105,-82.028,39.09
39,127,-82.238,39.743
40,37,-96.38,35.908
40,87,-97.45,35.016
40,111,-95.965,35.647
40,53,-97.788,36.788
40,13,-96.264,33.964
40,49,-97.313,34.709
40,15,-98.381,35.168
42,89,-75.329,41.056
42,15,-76.502,41.791
42,35,-77.649,41.245
42,81,-77.055,41.344
42,105,-77.894,41.749
42,117,-77.257,41.767
42,131,-76.009,41.525
42,123,-79.313,41.844
42,9,-78.495,39.999
42,41,-77.263,40.165
45,23,-81.161,34.689
45,15,-79.954,33.208
45,49,-81.144,32.778
46,65,-99.976,44.384
46,35,-98.156,43.68
46,61,-97.797,43.681
46,77,-97.499,44.363
46,45,-99.205,45.412
46,129,-100.03,45.428
46,25,-97.725,44.855
46,39,-96.69,44.756
46,123,-99.876,43.35
46,9,-97.884,42.986
46,43,-98.358,43.392
24,27,-76.924,39.252
27,141,-93.769,45.453
27,159,-94.989,46.587
27,29,-95.371,47.576
29,89,-92.696,39.143
29,135,-92.584,38.633
29,121,-92.564,39.83
29,175,-92.493,39.439
29,197,-92.519,40.469
29,45,-91.729,40.407
29,63,-94.407,39.895
29,17,-90.025,37.318
29,39,-93.85,37.734
31,163,-98.973,41.219
31,113,-100.44,41.542
31,87,-101.04,40.177
37,119,-80.834,35.247
38,47,-99.505,46.469
38,53,-103.4,47.742
39,153,-81.535,41.122
42,33,-78.474,41
42,97,-76.71,40.852
42,25,-75.705,40.918
42,121,-79.754,41.402
45,57,-80.704,34.687
46,69,-99.492,44.537
46,89,-99.211,45.784
22,121,-91.31,30.464
22,21,-92.114,32.101
22,81,-93.349,32.101
22,11,-93.34,30.645
22,23,-93.165,29.872
26,7,-83.427,44.895
29,15,-93.288,38.301
29,27,-91.923,38.836
29,169,-92.207,37.825
29,129,-93.568,40.421
29,75,-94.405,40.208
29,81,-93.993,40.346
29,177,-93.996,39.308
31,175,-98.983,41.564
36,57,-74.435,42.901
36,91,-73.855,43.106
36,107,-76.297,42.178
37,89,-82.48,35.336
38,15,-100.46,46.972
38,59,-101.3,46.711
39,115,-81.862,39.625
40,83,-97.451,35.914
40,125,-96.957,35.211
40,93,-98.542,36.313
40,23,-95.554,34.028
40,79,-94.695,34.897
40,89,-94.766,34.117
42,79,-75.976,41.173
45,21,-81.608,35.05
46,17,-99.204,44.044
46,97,-97.608,44.022
46,137,-101.66,44.99
46,53,-99.202,43.179